timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,dst_mac_pcap,bssid_pcap,seq_ctl,frame_len,ie_ids,ie_fingerprint,ie_vendor_ouis,cluster_id
2026-01-20 16:01:48.417000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,19,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,576.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:48.458000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,20,,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,6512.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",0
2026-01-20 16:01:48.469000+00:00,probe-req,48:55:19:fd:70:7f,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,moduletest,-89.0,1,2412,,,,0,0,99.99,20,Espressi,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,54464.0,92.0,"1,50",1:8b9682840c183060;50:6c122448,,3
2026-01-20 16:01:48.520000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,20,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,592.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:48.560000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-90.0,1,2412,,,,0,0,99.99,21,,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,6528.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",0
2026-01-20 16:01:48.622000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-84.0,1,2412,,,,0,0,99.99,21,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,608.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:48.724000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,22,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,624.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:48.897000+00:00,probe-req,bc:ff:4d:5f:cd:58,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,Dima,-83.0,1,2412,,,,0,0,99.99,22,Espressi,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,13264.0,86.0,"1,50",1:8b9682840c183060;50:6c122448,,2
2026-01-20 16:01:49.031000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,22,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,672.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.051000+00:00,probe-req,68:b9:d3:75:9e:52,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-94.0,1,2412,,,,0,0,99.99,23,Shenzhen,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,16.0,82.0,"1,50",1:82848b968c129824;50:b048606c,,5
2026-01-20 16:01:49.052000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-84.0,1,2412,,,,0,0,99.99,23,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.053000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-81.0,1,2412,,,,0,0,99.99,24,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.054000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,24,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.055000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-84.0,1,2412,,,,0,0,99.99,24,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.056000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-81.0,1,2412,,,,0,0,99.99,25,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.064000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,25,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,704.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.070000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-81.0,1,2412,,,,0,0,99.99,26,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,720.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.071000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,26,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,720.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.074000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-84.0,1,2412,,,,0,0,99.99,26,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,720.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.075000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,27,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,720.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.078000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-90.0,1,2412,,,,0,0,99.99,27,,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,6608.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",0
2026-01-20 16:01:49.133000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,37,,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,720.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.158000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,38,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.160000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,38,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.161000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,39,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.162000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,39,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.163000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-83.0,1,2412,,,,0,0,99.99,40,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.164000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-82.0,1,2412,,,,0,0,99.99,40,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
2026-01-20 16:01:49.165000+00:00,probe-resp,aa:48:fa:cd:a1:47,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,ESP-CDA147,-84.0,1,2412,,,,0,0,99.99,40,,68:b9:d3:75:9e:52,aa:48:fa:cd:a1:47,752.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,1
